Time,TZ1_OFFICEL::Des Heat Load [W],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],TZ1_OFFICEL::Des Heat Mass Flow [kg/s],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],TZ1_OFFICEL::Des Latent Heat Load [W],TZ1_OFFICEL::Des Latent Cool Load [W],TZ1_OFFICEL::Des Latent Heat Mass Flow [kg/s],TZ1_OFFICEL::Des Latent Cool Mass Flow [kg/s],TZ1_OFFICEL::Des Heat Load No DOAS [W],TZ1_OFFICEL::Des Sens Cool Load No DOAS [W],TZ1_OFFICEL::Des Latent Heat Load No DOAS [W],TZ1_OFFICEL::Des Latent Cool Load No DOAS [W],TZ1_OFFICEL::Heating Zone Temperature [C],TZ1_OFFICEL::Heating Zone Relative Humidity [%],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],TZ1_OFFICEL:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],TZ2_OFFICES::Des Heat Load [W],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ2_OFFICES::Des Heat Mass Flow [kg/s],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ2_OFFICES::Des Latent Heat Load [W],TZ2_OFFICES::Des Latent Cool Load [W],TZ2_OFFICES::Des Latent Heat Mass Flow [kg/s],TZ2_OFFICES::Des Latent Cool Mass Flow [kg/s],TZ2_OFFICES::Des Heat Load No DOAS [W],TZ2_OFFICES::Des Sens Cool Load No DOAS [W],TZ2_OFFICES::Des Latent Heat Load No DOAS [W],TZ2_OFFICES::Des Latent Cool Load No DOAS [W],TZ2_OFFICES::Heating Zone Temperature [C],TZ2_OFFICES::Heating Zone Relative Humidity [%],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ2_OFFICES:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ3_CONFERENCE::Des Heat Load [W],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ3_CONFERENCE::Des Heat Mass Flow [kg/s],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ3_CONFERENCE::Des Latent Heat Load [W],TZ3_CONFERENCE::Des Latent Cool Load [W],TZ3_CONFERENCE::Des Latent Heat Mass Flow [kg/s],TZ3_CONFERENCE::Des Latent Cool Mass Flow [kg/s],TZ3_CONFERENCE::Des Heat Load No DOAS [W],TZ3_CONFERENCE::Des Sens Cool Load No DOAS [W],TZ3_CONFERENCE::Des Latent Heat Load No DOAS [W],TZ3_CONFERENCE::Des Latent Cool Load No DOAS [W],TZ3_CONFERENCE::Heating Zone Temperature [C],TZ3_CONFERENCE::Heating Zone Relative Humidity [%],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ3_CONFERENCE:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ4_KITCHEN::Des Heat Load [W],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ4_KITCHEN::Des Heat Mass Flow [kg/s],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ4_KITCHEN::Des Latent Heat Load [W],TZ4_KITCHEN::Des Latent Cool Load [W],TZ4_KITCHEN::Des Latent Heat Mass Flow [kg/s],TZ4_KITCHEN::Des Latent Cool Mass Flow [kg/s],TZ4_KITCHEN::Des Heat Load No DOAS [W],TZ4_KITCHEN::Des Sens Cool Load No DOAS [W],TZ4_KITCHEN::Des Latent Heat Load No DOAS [W],TZ4_KITCHEN::Des Latent Cool Load No DOAS [W],TZ4_KITCHEN::Heating Zone Temperature [C],TZ4_KITCHEN::Heating Zone Relative Humidity [%],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ4_KITCHEN:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ5_OFFICEM::Des Heat Load [W],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],TZ5_OFFICEM::Des Heat Mass Flow [kg/s],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],TZ5_OFFICEM::Des Latent Heat Load [W],TZ5_OFFICEM::Des Latent Cool Load [W],TZ5_OFFICEM::Des Latent Heat Mass Flow [kg/s],TZ5_OFFICEM::Des Latent Cool Mass Flow [kg/s],TZ5_OFFICEM::Des Heat Load No DOAS [W],TZ5_OFFICEM::Des Sens Cool Load No DOAS [W],TZ5_OFFICEM::Des Latent Heat Load No DOAS [W],TZ5_OFFICEM::Des Latent Cool Load No DOAS [W],TZ5_OFFICEM::Heating Zone Temperature [C],TZ5_OFFICEM::Heating Zone Relative Humidity [%],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],TZ5_OFFICEM:MUMBAI-SHIVAJI.INTL.AP APRIL .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],TZ6_BREAKROOM::Des Heat Load [W],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ6_BREAKROOM::Des Heat Mass Flow [kg/s],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ6_BREAKROOM::Des Latent Heat Load [W],TZ6_BREAKROOM::Des Latent Cool Load [W],TZ6_BREAKROOM::Des Latent Heat Mass Flow [kg/s],TZ6_BREAKROOM::Des Latent Cool Mass Flow [kg/s],TZ6_BREAKROOM::Des Heat Load No DOAS [W],TZ6_BREAKROOM::Des Sens Cool Load No DOAS [W],TZ6_BREAKROOM::Des Latent Heat Load No DOAS [W],TZ6_BREAKROOM::Des Latent Cool Load No DOAS [W],TZ6_BREAKROOM::Heating Zone Temperature [C],TZ6_BREAKROOM::Heating Zone Relative Humidity [%],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ6_BREAKROOM:MUMBAI-SHIVAJI.INTL.AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
18:30:00,0.000000E+00,1.895767E+04,0.000000E+00,1.688718E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.320857E+01,0.000000E+00,1.792914E+04,0.000000E+00,1.597024E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499956E+01,4.306579E+01,0.000000E+00,9.306632E+03,0.000000E+00,8.289916E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311114E+01,0.000000E+00,4.593971E+03,0.000000E+00,4.092023E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310225E+01,0.000000E+00,1.826427E+04,0.000000E+00,1.626932E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314100E+01,0.000000E+00,4.974765E+03,0.000000E+00,4.431356E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314509E+01
19:00:00,0.000000E+00,1.895325E+04,0.000000E+00,1.688323E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.320875E+01,0.000000E+00,1.793155E+04,0.000000E+00,1.597238E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499956E+01,4.306580E+01,0.000000E+00,9.309506E+03,0.000000E+00,8.292476E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311118E+01,0.000000E+00,4.598893E+03,0.000000E+00,4.096406E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310223E+01,0.000000E+00,1.825850E+04,0.000000E+00,1.626418E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314115E+01,0.000000E+00,4.975076E+03,0.000000E+00,4.431632E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314517E+01
19:30:00,0.000000E+00,1.893593E+04,0.000000E+00,1.686781E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.320907E+01,0.000000E+00,1.793095E+04,0.000000E+00,1.597184E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499956E+01,4.306581E+01,0.000000E+00,9.307940E+03,0.000000E+00,8.291080E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311123E+01,0.000000E+00,4.602588E+03,0.000000E+00,4.099696E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499961E+01,4.310223E+01,0.000000E+00,1.824753E+04,0.000000E+00,1.625441E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314133E+01,0.000000E+00,4.974330E+03,0.000000E+00,4.430968E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314527E+01
20:00:00,0.000000E+00,1.891200E+04,0.000000E+00,1.684649E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.320945E+01,0.000000E+00,1.792431E+04,0.000000E+00,1.596592E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499957E+01,4.306582E+01,0.000000E+00,9.297313E+03,0.000000E+00,8.281614E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311131E+01,0.000000E+00,4.604924E+03,0.000000E+00,4.101776E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499962E+01,4.310223E+01,0.000000E+00,1.823106E+04,0.000000E+00,1.623974E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314150E+01,0.000000E+00,4.972514E+03,0.000000E+00,4.429350E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314537E+01
20:30:00,0.000000E+00,1.888780E+04,0.000000E+00,1.682494E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.320984E+01,0.000000E+00,1.791245E+04,0.000000E+00,1.595535E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499957E+01,4.306584E+01,0.000000E+00,9.278843E+03,0.000000E+00,8.265162E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311146E+01,0.000000E+00,4.605792E+03,0.000000E+00,4.102549E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499962E+01,4.310224E+01,0.000000E+00,1.821157E+04,0.000000E+00,1.622238E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314170E+01,0.000000E+00,4.969546E+03,0.000000E+00,4.426706E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314549E+01
21:00:00,0.000000E+00,1.886139E+04,0.000000E+00,1.680141E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.321020E+01,0.000000E+00,1.790104E+04,0.000000E+00,1.594518E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499957E+01,4.306586E+01,0.000000E+00,9.261103E+03,0.000000E+00,8.249360E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311165E+01,0.000000E+00,4.605198E+03,0.000000E+00,4.102019E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499962E+01,4.310227E+01,0.000000E+00,1.818983E+04,0.000000E+00,1.620301E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314189E+01,0.000000E+00,4.965443E+03,0.000000E+00,4.423051E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314562E+01
21:30:00,0.000000E+00,1.882813E+04,0.000000E+00,1.677179E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499904E+01,4.321059E+01,0.000000E+00,1.789250E+04,0.000000E+00,1.593757E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499957E+01,4.306588E+01,0.000000E+00,9.247840E+03,0.000000E+00,8.237546E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311180E+01,0.000000E+00,4.603200E+03,0.000000E+00,4.100239E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499962E+01,4.310232E+01,0.000000E+00,1.816443E+04,0.000000E+00,1.618039E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.314210E+01,0.000000E+00,4.960158E+03,0.000000E+00,4.418344E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314577E+01
22:00:00,0.000000E+00,1.878708E+04,0.000000E+00,1.673523E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499903E+01,4.321105E+01,0.000000E+00,1.788470E+04,0.000000E+00,1.593062E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499957E+01,4.306590E+01,0.000000E+00,9.235936E+03,0.000000E+00,8.226944E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311192E+01,0.000000E+00,4.599895E+03,0.000000E+00,4.097295E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499962E+01,4.310238E+01,0.000000E+00,1.813526E+04,0.000000E+00,1.615441E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499916E+01,4.314233E+01,0.000000E+00,4.953658E+03,0.000000E+00,4.412554E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314595E+01
22:30:00,0.000000E+00,1.887836E+04,0.000000E+00,1.681654E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499903E+01,4.321157E+01,0.000000E+00,1.789728E+04,0.000000E+00,1.594183E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499957E+01,4.306591E+01,0.000000E+00,9.259909E+03,0.000000E+00,8.248298E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.311205E+01,0.000000E+00,4.610852E+03,0.000000E+00,4.107055E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499962E+01,4.310246E+01,0.000000E+00,1.818061E+04,0.000000E+00,1.619480E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499916E+01,4.314258E+01,0.000000E+00,4.975420E+03,0.000000E+00,4.431939E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.314615E+01
23:00:00,0.000000E+00,1.896096E+04,0.000000E+00,1.689012E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499903E+01,4.358535E+01,0.000000E+00,1.790911E+04,0.000000E+00,1.595237E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499958E+01,4.312118E+01,0.000000E+00,9.282772E+03,0.000000E+00,8.268664E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499941E+01,4.328213E+01,0.000000E+00,4.620593E+03,0.000000E+00,4.115730E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499962E+01,4.324180E+01,0.000000E+00,1.822175E+04,0.000000E+00,1.623145E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499917E+01,4.338714E+01,0.000000E+00,4.995646E+03,0.000000E+00,4.449956E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499925E+01,4.339981E+01
23:30:00,0.000000E+00,1.889737E+04,0.000000E+00,1.683415E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499815E+01,4.371368E+01,0.000000E+00,1.789957E+04,0.000000E+00,1.594400E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499939E+01,4.312483E+01,0.000000E+00,9.268423E+03,0.000000E+00,8.256057E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499894E+01,4.331335E+01,0.000000E+00,4.614103E+03,0.000000E+00,4.110015E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499927E+01,4.327773E+01,0.000000E+00,1.818188E+04,0.000000E+00,1.619642E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499850E+01,4.343697E+01,0.000000E+00,4.985147E+03,0.000000E+00,4.440736E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499859E+01,4.344854E+01
24:00:00,0.000000E+00,1.883212E+04,0.000000E+00,1.677734E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499732E+01,4.369762E+01,0.000000E+00,1.788976E+04,0.000000E+00,1.593551E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499922E+01,4.312396E+01,0.000000E+00,9.253805E+03,0.000000E+00,8.243366E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499853E+01,4.330528E+01,0.000000E+00,4.607439E+03,0.000000E+00,4.104203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499896E+01,4.327025E+01,0.000000E+00,1.814153E+04,0.000000E+00,1.616141E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499791E+01,4.342509E+01,0.000000E+00,4.974174E+03,0.000000E+00,4.431205E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.499804E+01,4.343630E+01
Peak,0.000000E+00,1.896096E+04,0.000000E+00,1.689012E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,0.000000E+00,1.793155E+04,0.000000E+00,1.597238E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,0.000000E+00,9.309506E+03,0.000000E+00,8.292476E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,0.000000E+00,4.620593E+03,0.000000E+00,4.115730E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,0.000000E+00,1.826620E+04,0.000000E+00,1.627104E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,0.000000E+00,4.995646E+03,0.000000E+00,4.449956E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,0.000000E+00,1.417535E+00,,,0.000000E+00,0.000000E+00,,,,,,,,,,,0.000000E+00,1.340512E+00,,,0.000000E+00,0.000000E+00,,,,,,,,,,,0.000000E+00,6.959615E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,0.000000E+00,3.454204E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,0.000000E+00,1.365577E+00,,,0.000000E+00,0.000000E+00,,,,,,,,,,,0.000000E+00,3.734708E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
